type,id,lat,lon,timestamp,version,changeset,user,uid,tags/branch,tags/brand,tags/brand:en,tags/brand:ja,tags/brand:wikidata,tags/brand:wikipedia,tags/name,tags/name:en,tags/name:ja,tags/name:ja-Latn,tags/name:ja_kana,tags/name:ja_rm,tags/opening_hours,tags/shop,tags/smoking,tags/source,tags/wheelchair,tags/addr:full,tags/addr:postcode,tags/atm,tags/internet_access,tags/level,tags/name:ko,tags/official_name:en,tags/operator,tags/phone,tags/website,tags/check_date,tags/operator:en,tags/operator:ja,tags/addr:block_number,tags/addr:city,tags/addr:housenumber,tags/addr:neighbourhood,tags/addr:province,tags/contact:phone,tags/name:es,tags/name:fr,tags/name:zh,tags/addr:quarter,tags/start_date,tags/wikidata,tags/wikipedia,tags/addr:suburb,tags/contact:twitter,tags/email,tags/source:phone,tags/toilets:wheelchair,tags/layer,tags/int_name,tags/addr:floor,tags/addr:housename,tags/description,tags/operator:wikidata,tags/operator:wikipedia,tags/fixme,tags/alt_name,tags/air_conditioning,tags/currency:JPY,tags/fax,tags/internet_access:fee,tags/payment:cards,tags/payment:cash,tags/payment:coins,tags/payment:credit_cards,tags/toilets,tags/natural,tags/official_name,tags/official_name:ja,tags/wheelchair:description,tags/second_hand,tags/clothes,tags/cuisine,tags/branch:en,tags/branch:ja,tags/short_name,tags/wikimedia_commons,tags/alt_name:en,tags/addr:country,tags/addr:housename:en,tags/shop:anime,tags/shop:books,tags/shop:comic_goods,tags/shop:doujinshi,tags/shop:figurines,tags/shop:games,tags/shop:manga,tags/shop:music,tags/shop:videos,tags/delivery,tags/wifi,tags/fixme:ja,tags/building:levels,tags/addr:street,tags/amenity,tags/toilets:access,tags/note,tags/crossing,tags/crossing:island,tags/crossing:markings,tags/highway,tags/tactile_paving,tags/name:ru,tags/addr:city:en,tags/addr:neighbourhood:ja-Latn,tags/contact:fax,tags/shop:cosplay,tags/website:en,tags/tourism,tags/contact:facebook,tags/addr:room,tags/male,tags/payment:waon,tags/takeaway,tags/organic,tags/addr:flats,tags/contact:instagram,tags/sport,tags/internet_access:ssid,tags/name:ja-Hira,tags/outdoor_seating,tags/check_date:currency:XBT,tags/currency:XBT,tags/brand:ja-Latn,tags/contact:website,tags/level:ref,tags/addr:province:en,tags/beauty,tags/massage,tags/payment:mastercard,tags/payment:visa,tags/check_date:opening_hours,tags/opening_hours:signed,tags/service:vehicle:car_sales,tags/service:vehicle:used_car_sales,tags/memo,tags/brand:zh,tags/url,tags/disused:contact:facebook,tags/disused:contact:instagram,tags/bulk_purchase,tags/zero_waste,tags/name:nl,tags/diet:vegan,tags/craft,tags/network,tags/network:wikidata,tags/payment:american_express,tags/payment:diners_club,tags/payment:discover_card,tags/payment:jcb,tags/healthcare,tags/brand:website,tags/payment:alipay,tags/payment:au_pay,tags/payment:d_barai,tags/payment:edy,tags/payment:icsf,tags/payment:id,tags/payment:line_pay,tags/payment:merpay,tags/payment:nanaco,tags/payment:others,tags/payment:paypay,tags/payment:pitapa,tags/payment:quicpay,tags/payment:rakuten_pay,tags/payment:unionpay,tags/payment:wechat,tags/model,tags/image,tags/opening_hours:covid19,tags/copy_facility,tags/self_service,tags/branch:zh,tags/short_name:en,tags/short_name:ja,tags/books,tags/self_checkout,tags/payment:lightning,tags/payment:lightning_contactless,tags/payment:onchain,tags/payment:prepaid_ticket,tags/branch:es,tags/payment:jcoin_pay,tags/payment:smart_code,tags/payment:yucho_pay,tags/female,tags/payment:contactless,tags/addr:quarter:en,tags/source:opening_hours,tags/payment:debit_cards,tags/contact:line,tags/anime:costume,tags/checked_date,tags/clothes:costumes,tags/clothes:for,tags/contact:yelp,tags/payment:app,tags/payment:apple_pay,tags/payment:google_pay,tags/payment:notes,tags/trade,tags/indoor_seating,tags/toilets:disposal,tags/toilets:handwashing,tags/toilets:paper_supplied,tags/toilets:position,tags/addr:building,tags/addr:ward,tags/contact:tiktok,tags/description:en,tags/description:es,tags/description:fr,tags/description:ja,tags/description:ko,tags/fashion,nodes/0,nodes/1,nodes/2,nodes/3,nodes/4,nodes/5,nodes/6,nodes/7,nodes/8,nodes/9,nodes/10,nodes/11,nodes/12,nodes/13,nodes/14,nodes/15,nodes/16,nodes/17,nodes/18,nodes/19,nodes/20,nodes/21,nodes/22,nodes/23,nodes/24,nodes/25,nodes/26,nodes/27,nodes/28,nodes/29,nodes/30,nodes/31,nodes/32,nodes/33,tags/building,tags/building:material,tags/building:colour,tags/height,tags/roof:colour,tags/landuse,nodes/34,nodes/35,nodes/36,nodes/37,nodes/38,nodes/39,nodes/40,tags/old_name,tags/old_name:en,tags/building:levels:underground,nodes/41,nodes/42,nodes/43,nodes/44,nodes/45,nodes/46,nodes/47,nodes/48,nodes/49,tags/alt_name:ja-Hira,tags/alt_name:ja-Latn,tags/architect,tags/location,tags/hairdresser,nodes/50,nodes/51,nodes/52,nodes/53,nodes/54,nodes/55,tags/assembly_point:unable_to_move,tags/emergency,tags/indoor,tags/room,tags/name:he,tags/architect:wikidata,tags/building:wikidata,tags/contact:tripadvisor,tags/roof:shape,tags/survey:date,tags/information,tags/alt_name:fr,members/0/type,members/0/ref,members/0/role,members/1/type,members/1/ref,members/1/role,tags/type
way,116710255,,,2025-07-03T06:31:21Z,5,168429177,wheelmap_visitor,290680,,,,,,,THE PRIME,Shibuya PRIME,渋谷プライム,,,,,mall,,"Bing,2007-04",limited,,150-0043,,,,,,,,http://the-prime.net/shibuya/shibuya_top.html,,,,29,渋谷区,5,2丁目,東京都,,,,澀谷PRIME,道玄坂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315063018,1315063017,1315063008,1315063010,1315063007,1315063012,1315063016,1315063018,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123698180,,,2023-10-08T14:58:47Z,11,142308882,Jeoriga,6081943,,7-ELEVEN,7-ELEVEN,セブン-イレブン,Q259340,en:7-Eleven,セブン-イレブン,7-Eleven,セブン-イレブン,,,,,convenience,,,,,,,,,,Seven-Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378527750,1378527739,1378527736,1378527766,1378527789,1378527802,1378527750,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123698194,,,2022-01-15T15:36:14Z,3,116186459,yasunari,171028,,,,,,,,,,,,,,convenience,,"Bing, 2007-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378527477,1378527321,1378527302,1378527258,1378527266,1378527283,1378527295,1378527296,1378527340,1378527344,1378527355,1378527364,1378527380,1378527366,1378527370,1378527376,1378527372,1378527448,1378527463,1378527471,1378527499,1378527477,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,135233096,,,2023-01-28T06:37:22Z,8,131796648,Daiji Maps,10880270,,,,,,,フォレストテラス明治神宮,Bunkakan,文化館,,,,,kiosk,,,,,,,,,,,,,,,,,,,,,,,Bunkakan,,文化館,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485314816,10588174595,1485314787,1485314841,1520547109,1485314819,1520547113,1485314817,1520547130,1485314779,1520547138,1485314775,1520547135,1485314900,1485314792,1485314824,1520547146,1485314832,1520547161,1485314791,1520547169,1485314902,1520547159,1485314895,1520547151,1485314897,1520547136,1485314825,1520547125,1520547118,1520547112,1485314875,1520547105,1485314839,retail,,,,,,1520547095,1485314788,1520547085,10588174594,1485314904,10588174561,1485314816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136397970,,,2025-05-21T02:12:48Z,8,166547250,CR86,1879503,渋谷ハチ公口店,7-ELEVEN,7-ELEVEN,セブン-イレブン,Q259340,en:7-Eleven,セブン-イレブン,7-Eleven,セブン-イレブン,,,,,convenience,,,,,,,,,,Seven-Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496251016,1496251046,1496251008,1496250985,1496251016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136506574,,,2014-11-02T09:42:18Z,4,26499247,kamigata0,254135,,,,,,,PASSY,,,,,,10:00-20:00,hairdresser,,"Bing,2007-04;survey",,,150-0044,,,,,,,,,,,,,Shibuya-ku,81 354560339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497320320,1497320317,1497320318,1497320311,1497320308,1497320302,1497320303,1497320299,1497320298,1497320307,1497320306,1497320314,1497320315,1497320319,1497320320,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136506642,,,2024-05-16T13:11:59Z,8,151407918,ffff23,10888797,,LAWSON,LAWSON,ローソン,Q1557223,,ローソン,Lawson,ローソン,,,Rōson,,convenience,,"Bing,2007-04;survey",,,,,,,로손,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497320312,1497320313,1497320304,1497320305,1497320295,1497320293,1497320297,1497320292,1497320312,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136570637,,,2016-04-01T04:00:28Z,3,38217117,yasunari,171028,,,,,,,boy,,,,,,,clothes,,"Bing,2007-04;survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498097569,1498097570,1498097574,1498097566,1498097557,1498097562,1498097558,1498097560,1498097556,1498097569,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136587728,,,2025-07-03T06:22:21Z,10,168428871,wheelmap_visitor,290680,,FamilyMart,FamilyMart,ファミリーマート,Q11247682,en:FamilyMart,ファミリーマート,FamilyMart,ファミリーマート,,,Famirī Mato,,convenience,,"Bing,2007-04;survey",limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498428352,1498428360,1498428280,1498428250,1498428352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136587789,,,2018-04-21T22:34:49Z,3,58299695,_HB_,4298561,,,,,,,松興堂,,,,,,Mo-Fr 12:00-19:00; Sa-Su 12:00-18:00,sports,,"Bing,2007-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,武道具店,,,,,,,,,,,,,,,,,,,,,kendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498428186,1498428162,1498428122,1498428141,1498428186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136677106,,,2016-04-01T04:00:25Z,3,38217117,yasunari,171028,,,,,,,POLA THE BEAUTY,,,,,,,beauty,,"Bing,2007-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499449534,1499449544,1499449512,1499449515,1499449509,1499449506,1499449534,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136690943,,,2025-07-03T06:27:26Z,11,168429040,wheelmap_visitor,290680,,大黒屋,Daikokuya,大黒屋,Q11442068,ja:大黒屋 (チケット),大黒屋,Daikokuya,大黒屋,,,,Mo-Su 11:00-20:00,pawnbroker,,"Bing,2007-04",limited,,,,,,,,,+81 3-3464-2278,https://shop.e-daikoku.com/info/spot/detail?code=0000000045,,,,,,23−１１２Ｆ,,,,Tienda Daikokuya Center Gai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499530695,1499530690,1499530689,1499530687,1499530682,1499530677,1499530664,1499530660,1499530656,1499530655,1499530670,1499530695,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136690970,,,2025-07-03T05:12:31Z,6,168425607,wheelmap_visitor,290680,,ABCマート,,ABCマート,Q11188787,,ABCマート,,ABCマート,,,,,shoes,,"Bing,2007-04",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499530647,1499530672,1499530705,1499530716,1499530725,1499530729,1499530728,1499530722,1499530717,1499530647,,,,,,,,,,,,,,,,,,,,,,,,,retail,glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136691355,,,2016-04-01T04:00:29Z,4,38217117,yasunari,171028,,,,,,,ひもの屋,,,,,,,deli,,"Bing,2007-04;survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499541070,1499541087,1499541078,1499541052,1499541070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136691370,,,2022-01-15T15:36:14Z,6,116186459,yasunari,171028,,,,,,,Brasserie Viron,,,,,,08:00-22:15,pastry,,"Bing,2007-04;survey",limited,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499541099,1499541107,1499541093,1499541072,1499541099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136692134,,,2025-07-03T06:08:41Z,13,168428337,wheelmap_visitor,290680,渋谷,,,,,,BINGO モディ,BINGO Shibuya MODI,,,,,11:00-20:00,clothes,,"Bing,2007-04;Website 2023",yes,,150-0041,,,,,,Book Off,+81 3-5428-4812,https://www.bookoff.co.jp/shop/shop87011.html,,,,21,,3,1,東京都,,,,,神南,,,,渋谷区,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,Shibuya,渋谷,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499552162,1499552076,10763971931,1499552062,1499552101,5342902359,1499552109,1499552117,1499552161,1500061676,1500061673,1499552162,,,,,,,,,,,,,,,,,,,,,,,retail,concrete/glass,CCC9C6,,,,,,,,,,,マルイシティ渋谷,Marui City Shibuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136692137,,,2025-07-03T06:18:08Z,14,168428691,wheelmap_visitor,290680,,,,,,,西武渋谷店B館,Seibu Shibuya Department Store B Building,,,,,,department_store,,GSImaps/std,yes,,,,,,세이부 시부야점 B관,,,,,,,,,,,,,,Seibu Shibuya Tienda de departamentos B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499551976,5297046157,5297046156,5297046149,5297046150,1499551986,1499552037,1499552008,12880326217,12880326218,11034209705,11034183304,12880326223,12880326222,1499551999,12880326220,12880326221,1499551997,1499551988,1499551982,1499551981,1499551977,1499551976,,,,,,,,,,,,retail,concrete,#868a96,,DDD8B9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136692138,,,2025-07-03T06:23:55Z,11,168428925,wheelmap_visitor,290680,,,,,,,西武渋谷店ロフト館,Seibu Shibuya Department Store Loft Building,西武渋谷店ロフト館,,,,,department_store,,survey,yes,,150-0042,,,,,,,,,,,,21,渋谷区,1,宇田川町,東京都,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499552004,1499551979,12880326230,12880326232,1499551980,1499551993,1499551994,1499552071,1499552065,1499552089,1499552072,1499552028,11034183303,11034183302,1499552020,1499552004,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136713209,,,2022-01-15T15:36:14Z,6,116186459,yasunari,171028,渋谷店,,,,,,東急ハンズ,Tokyu Hands,東急ハンズ,,,,,stationery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499889446,1499889427,1499889452,1499889360,1499889348,1499889341,1499889308,1499889338,1499889362,1499889356,1499889378,1499889375,1499889383,7023211296,7023211297,7023211299,7023211298,7023211300,7023211301,7023211302,7023211303,7023211304,7023211305,1499889395,1499889408,1499889412,1499889430,1499889459,1499889442,1499889446,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136730046,,,2025-07-09T17:17:06Z,15,168706730,gc27,7130304,渋谷店,タワーレコード,Tower Records,タワーレコード,Q3265728,ja:タワーレコード,タワーレコード,Tower Records,タワーレコード,,,,Mo-Su 11:00-23:00,music,,"Bing,2007-04;survey",yes,,150-0041,,,,,,タワーレコード株式会社,+81 3 3496 3661,https://tower.jp/store/kanto/Shibuya,,,,22,渋谷区,14,神南一丁目,東京都,,Tower Records Shibuya,,淘兒唱片澀谷店,,,,,,,,,,,,,,,,,,タワレコ,,,,,,,,,,,,,,,,,Shibuya,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340683517,7752632835,7752632836,7752632837,7752632838,7752632839,7752632840,7752632841,7752632842,7752632843,7752632844,7752632845,5752379285,7752632804,7752632805,7752632806,7752632807,7752632808,7752632809,7752632810,7752632811,7752632812,7752632813,7752632814,7752632815,7752632816,1500106151,7752632817,7752632818,7752632819,1500106149,1500106148,7752632820,1500106147,retail,metal,#898c91,,,,7752632821,7752632822,7752632823,7752632824,1500106144,7752632825,7752632826,,,1,7752632827,7752632828,7752632829,7752632830,7752632831,7752632832,7752632833,7752632834,3340683517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137083599,,,2016-04-01T04:00:27Z,3,38217117,yasunari,171028,,,,,,,TOKIWA,,,,,,,stationery,,"Bing,2007-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503698706,1503698711,1503698693,1503698689,1503698706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137083604,,,2025-05-21T02:12:48Z,6,166547250,CR86,1879503,,FamilyMart,FamilyMart,ファミリーマート,Q11247682,en:FamilyMart,ファミリーマート,FamilyMart,ファミリーマート,,,Famirī Mato,,convenience,,"Bing,2007-04;survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503698733,1503698744,1503698736,1503698727,1503698721,1503698712,1503698733,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138382285,,,2025-06-18T22:32:19Z,5,167802146,gc27,7130304,,,,,,,Atelier Boz本店,,,,,,,clothes,,"Bing,2007-04",,,,,,,,,"ATELIER BOZ CO.,LTD",,,,,,14,渋谷区,12,富ヶ谷一丁目,東京都,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517319054,1517319081,1517319042,1517319034,1517319054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138567325,,,2025-07-03T05:56:00Z,7,168427781,wheelmap_visitor,290680,,,,,,,ニトリ,Nitori,,,,,,interior_decoration,,"Bing,2007-04",yes,,,,,,,,,,,,,,,,,,,,Nitori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519466043,1519466021,1519466018,1519465831,1519465824,1519465834,1519465867,1519466043,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,glass,#999596,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
